Plot Title: 10m O. Patagonica,,,,,,,,
#,Date Tim,"e, GMT+03:00","Temp, °C (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <C>)","Intensity, Lux (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <LUX>)",Coupler Attached (LGR S/N: 20794989),Host Connected (LGR S/N: 20794989),Stopped (LGR S/N: 20794989),End Of File (LGR S/N: 20794989)
542,05/26/24,22:30:00,26.292,0,,,,
543,05/26/24,23:00:00,26.097,0,,,,
544,05/26/24,23:30:00,26.097,0,,,,
545,05/27/24,0:00:00,25.61,0,,,,
546,05/27/24,0:30:00,25.61,0,,,,
547,05/27/24,1:00:00,25.61,0,,,,
548,05/27/24,1:30:00,25.416,0,,,,
549,05/27/24,2:00:00,25.416,0,,,,
550,05/27/24,2:30:00,25.416,0,,,,
551,05/27/24,3:00:00,25.416,0,,,,
552,05/27/24,3:30:00,25.513,0,,,,
553,05/27/24,4:00:00,25.61,0,,,,
554,05/27/24,4:30:00,25.61,0,,,,
555,05/27/24,5:00:00,25.61,0,,,,
556,05/27/24,5:30:00,25.513,0,,,,
557,05/27/24,6:00:00,25.513,150.7,,,,
558,05/27/24,6:30:00,25.222,86.1,,,,
559,05/27/24,7:00:00,25.319,215.3,,,,
560,05/27/24,7:30:00,25.319,602.8,,,,
561,05/27/24,8:00:00,25.416,398.3,,,,
562,05/27/24,8:30:00,25.319,581.3,,,,
563,05/27/24,9:00:00,25.319,1022.6,,,,
564,05/27/24,9:30:00,25.513,1097.9,,,,
565,05/27/24,10:00:00,25.513,1377.8,,,,
566,05/27/24,10:30:00,25.61,1022.6,,,,
567,05/27/24,11:00:00,25.708,1097.9,,,,
568,05/27/24,11:30:00,25.61,1377.8,,,,
569,05/27/24,12:00:00,25.61,1463.9,,,,
570,05/27/24,12:30:00,25.61,1377.8,,,,
571,05/27/24,13:00:00,25.708,1151.7,,,,
572,05/27/24,13:30:00,25.708,1065.6,,,,
573,05/27/24,14:00:00,25.708,936.5,,,,
574,05/27/24,14:30:00,25.805,1141,,,,
575,05/27/24,15:00:00,26,1044.1,,,,
576,05/27/24,15:30:00,26.097,656.6,,,,
577,05/27/24,16:00:00,26.097,3100,,,,
578,05/27/24,16:30:00,26,796.5,,,,
579,05/27/24,17:00:00,26.097,505.9,,,,
580,05/27/24,17:30:00,26.097,828.8,,,,
581,05/27/24,18:00:00,26,2583.4,,,,
582,05/27/24,18:30:00,26,1377.8,,,,
583,05/27/24,19:00:00,25.902,32.3,,,,
584,05/27/24,19:30:00,25.902,75.3,,,,
585,05/27/24,20:00:00,26.977,0,,,,
586,05/27/24,20:30:00,27.862,0,,,,
587,05/27/24,21:00:00,27.37,0,,,,
588,05/27/24,21:30:00,26.977,0,,,,
589,05/27/24,22:00:00,26.977,0,,,,
590,05/27/24,22:30:00,26.585,0,,,,
591,05/27/24,23:00:00,26.488,0,,,,
592,05/27/24,23:30:00,26.292,0,,,,
593,05/28/24,0:00:00,26.195,0,,,,
594,05/28/24,0:30:00,26.097,0,,,,
595,05/28/24,1:00:00,26,0,,,,
596,05/28/24,1:30:00,25.902,0,,,,
597,05/28/24,2:00:00,25.902,0,,,,
598,05/28/24,2:30:00,25.902,0,,,,
599,05/28/24,3:00:00,25.805,0,,,,
600,05/28/24,3:30:00,25.805,0,,,,
601,05/28/24,4:00:00,25.902,0,,,,
602,05/28/24,4:30:00,26.097,0,,,,
603,05/28/24,5:00:00,26.097,0,,,,
604,05/28/24,5:30:00,26,0,,,,
605,05/28/24,6:00:00,25.902,10.8,,,,
606,05/28/24,6:30:00,25.902,32.3,,,,
607,05/28/24,7:00:00,25.902,204.5,,,,
608,05/28/24,7:30:00,25.902,258.3,,,,
609,05/28/24,8:00:00,26,226,,,,
610,05/28/24,8:30:00,26,1894.5,,,,
611,05/28/24,9:00:00,26,1463.9,,,,
612,05/28/24,9:30:00,26.097,1808.3,,,,
613,05/28/24,10:00:00,26.195,1463.9,,,,
614,05/28/24,10:30:00,26.195,344.4,,,,
615,05/28/24,11:00:00,26.39,656.6,,,,
616,05/28/24,11:30:00,26.39,742.7,,,,
617,05/28/24,12:00:00,26.488,990.3,,,,
618,05/28/24,12:30:00,26.39,7233.4,,,,
619,05/28/24,13:00:00,26.39,5166.7,,,,
620,05/28/24,13:30:00,26.292,3272.2,,,,
621,05/28/24,14:00:00,26.292,462.9,,,,
622,05/28/24,14:30:00,26.195,3272.2,,,,
623,05/28/24,15:00:00,26.195,645.8,,,,
624,05/28/24,15:30:00,26.195,516.7,,,,
625,05/28/24,16:00:00,26.292,570.5,,,,
626,05/28/24,16:30:00,26.195,914.9,,,,
627,05/28/24,17:00:00,26.195,4305.6,,,,
628,05/28/24,17:30:00,26.195,2669.5,,,,
629,05/28/24,18:00:00,26.097,1550,,,,
630,05/28/24,18:30:00,26.097,96.9,,,,
631,05/28/24,19:00:00,26.097,43.1,,,,
632,05/28/24,19:30:00,26,0,,,,
633,05/28/24,20:00:00,26,0,,,,
634,05/28/24,20:30:00,26,0,,,,
635,05/28/24,21:00:00,26,0,,,,
636,05/28/24,21:30:00,26,0,,,,
637,05/28/24,22:00:00,26,0,,,,
638,05/28/24,22:30:00,26.097,0,,,,
639,05/28/24,23:00:00,26.097,0,,,,
640,05/28/24,23:30:00,26.097,0,,,,
641,05/29/24,0:00:00,26,0,,,,
642,05/29/24,0:30:00,25.902,0,,,,
643,05/29/24,1:00:00,25.902,0,,,,
644,05/29/24,1:30:00,25.902,0,,,,
645,05/29/24,2:00:00,25.902,0,,,,
646,05/29/24,2:30:00,25.902,0,,,,
647,05/29/24,3:00:00,25.902,0,,,,
648,05/29/24,3:30:00,25.902,0,,,,
649,05/29/24,4:00:00,26.097,0,,,,
650,05/29/24,4:30:00,26.195,0,,,,
651,05/29/24,5:00:00,26.195,0,,,,
652,05/29/24,5:30:00,26.097,0,,,,
653,05/29/24,6:00:00,26.195,10.8,,,,
654,05/29/24,6:30:00,26.097,75.3,,,,
655,05/29/24,7:00:00,26.097,139.9,,,,
656,05/29/24,7:30:00,26.097,344.4,,,,
657,05/29/24,8:00:00,26.097,721.2,,,,
658,05/29/24,8:30:00,26,215.3,,,,
659,05/29/24,9:00:00,26.195,538.2,,,,
660,05/29/24,9:30:00,26.195,1119.5,,,,
661,05/29/24,10:00:00,26.195,2238.9,,,,
662,05/29/24,10:30:00,26.292,2755.6,,,,
663,05/29/24,11:00:00,26.292,990.3,,,,
664,05/29/24,11:30:00,26.39,775,,,,
665,05/29/24,12:00:00,26.39,871.9,,,,
666,05/29/24,12:30:00,26.39,775,,,,
667,05/29/24,13:00:00,26.488,1108.7,,,,
668,05/29/24,13:30:00,26.488,1808.3,,,,
669,05/29/24,14:00:00,26.585,818.1,,,,
670,05/29/24,14:30:00,26.585,3272.2,,,,
671,05/29/24,15:00:00,26.585,828.8,,,,
672,05/29/24,15:30:00,26.488,818.1,,,,
673,05/29/24,16:00:00,26.488,4650,,,,
674,05/29/24,16:30:00,26.488,688.9,,,,
675,05/29/24,17:00:00,26.39,839.6,,,,
676,05/29/24,17:30:00,26.292,505.9,,,,
677,05/29/24,18:00:00,26.195,172.2,,,,
678,05/29/24,18:30:00,26.195,947.2,,,,
679,05/29/24,19:00:00,26.195,505.9,,,,
680,05/29/24,19:30:00,26.097,0,,,,
681,05/29/24,20:00:00,26.097,0,,,,
682,05/29/24,20:30:00,26.097,0,,,,
683,05/29/24,21:00:00,26.097,0,,,,
684,05/29/24,21:30:00,26.097,0,,,,
685,05/29/24,22:00:00,26.097,0,,,,
686,05/29/24,22:30:00,26.097,0,,,,
687,05/29/24,23:00:00,26,0,,,,
688,05/29/24,23:30:00,26,0,,,,
689,05/30/24,0:00:00,26,0,,,,
690,05/30/24,0:30:00,26,0,,,,
691,05/30/24,1:00:00,26,0,,,,
692,05/30/24,1:30:00,26.097,0,,,,
693,05/30/24,2:00:00,26.097,0,,,,
694,05/30/24,2:30:00,26.097,0,,,,
695,05/30/24,3:00:00,26,0,,,,
696,05/30/24,3:30:00,26,0,,,,
697,05/30/24,4:00:00,26,0,,,,
698,05/30/24,4:30:00,26,0,,,,
699,05/30/24,5:00:00,26,0,,,,
700,05/30/24,5:30:00,25.902,0,,,,
701,05/30/24,6:00:00,25.902,32.3,,,,
702,05/30/24,6:30:00,25.902,86.1,,,,
703,05/30/24,7:00:00,25.902,279.9,,,,
704,05/30/24,7:30:00,26,258.3,,,,
705,05/30/24,8:00:00,26.097,355.2,,,,
706,05/30/24,8:30:00,26,344.4,,,,
707,05/30/24,9:00:00,26.097,1173.3,,,,
708,05/30/24,9:30:00,26.195,958,,,,
709,05/30/24,10:00:00,26.195,1722.2,,,,
710,05/30/24,10:30:00,26.292,1054.9,,,,
711,05/30/24,11:00:00,26.292,839.6,,,,
712,05/30/24,11:30:00,26.292,5338.9,,,,
713,05/30/24,12:00:00,26.39,893.4,,,,
714,05/30/24,12:30:00,26.488,2755.6,,,,
715,05/30/24,13:00:00,26.488,7577.8,,,,
716,05/30/24,13:30:00,26.488,3272.2,,,,
717,05/30/24,14:00:00,26.585,7233.4,,,,
718,05/30/24,14:30:00,26.585,1636.1,,,,
719,05/30/24,15:00:00,26.585,1065.6,,,,
720,05/30/24,15:30:00,26.585,1054.9,,,,
721,05/30/24,16:00:00,26.585,1894.5,,,,
722,05/30/24,16:30:00,26.585,5338.9,,,,
723,05/30/24,17:00:00,26.488,5511.1,,,,
724,05/30/24,17:30:00,26.488,559.7,,,,
725,05/30/24,18:00:00,26.39,473.6,,,,
726,05/30/24,18:30:00,26.39,1356.3,,,,
727,05/30/24,19:00:00,26.292,387.5,,,,
728,05/30/24,19:30:00,26.292,10.8,,,,
729,05/30/24,20:00:00,26.195,0,,,,
730,05/30/24,20:30:00,26.195,0,,,,
731,05/30/24,21:00:00,26.195,0,,,,
732,05/30/24,21:30:00,26.195,0,,,,
733,05/30/24,22:00:00,26.195,0,,,,
734,05/30/24,22:30:00,26.195,0,,,,
735,05/30/24,23:00:00,26.195,0,,,,
736,05/30/24,23:30:00,26.097,0,,,,
737,05/31/24,0:00:00,26.097,0,,,,
738,05/31/24,0:30:00,26.097,0,,,,
739,05/31/24,1:00:00,26.097,0,,,,
740,05/31/24,1:30:00,26,0,,,,
741,05/31/24,2:00:00,26,0,,,,
742,05/31/24,2:30:00,25.902,0,,,,
743,05/31/24,3:00:00,25.902,0,,,,
744,05/31/24,3:30:00,25.805,0,,,,
745,05/31/24,4:00:00,25.805,0,,,,
746,05/31/24,4:30:00,25.805,0,,,,
747,05/31/24,5:00:00,25.805,0,,,,
748,05/31/24,5:30:00,25.805,0,,,,
749,05/31/24,6:00:00,25.805,96.9,,,,
750,05/31/24,6:30:00,25.708,96.9,,,,
751,05/31/24,7:00:00,25.708,139.9,,,,
752,05/31/24,7:30:00,25.708,258.3,,,,
753,05/31/24,8:00:00,25.708,355.2,,,,
754,05/31/24,8:30:00,25.805,376.7,,,,
755,05/31/24,9:00:00,25.805,430.6,,,,
756,05/31/24,9:30:00,25.902,796.5,,,,
757,05/31/24,10:00:00,26,1065.6,,,,
758,05/31/24,10:30:00,26,3616.7,,,,
759,05/31/24,11:00:00,25.805,1291.7,,,,
760,05/31/24,11:30:00,25.902,3961.1,,,,
761,05/31/24,12:00:00,26,2583.4,,,,
762,05/31/24,12:30:00,26.097,2497.2,,,,
763,05/31/24,13:00:00,26.097,1184,,,,
764,05/31/24,13:30:00,26.195,1463.9,,,,
765,05/31/24,14:00:00,26.195,1345.5,,,,
766,05/31/24,14:30:00,26.292,3616.7,,,,
767,05/31/24,15:00:00,26.292,4305.6,,,,
768,05/31/24,15:30:00,26.292,10333.4,,,,
769,05/31/24,16:00:00,26.292,3100,,,,
770,05/31/24,16:30:00,26.39,7233.4,,,,
771,05/31/24,17:00:00,26.488,5338.9,,,,
772,05/31/24,17:30:00,26.39,2066.7,,,,
773,05/31/24,18:00:00,26.195,990.3,,,,
774,05/31/24,18:30:00,26.097,1377.8,,,,
775,05/31/24,19:00:00,26,462.9,,,,
776,05/31/24,19:30:00,25.902,96.9,,,,
777,05/31/24,20:00:00,26,0,,,,
778,05/31/24,20:30:00,26.097,0,,,,
779,05/31/24,21:00:00,26.097,0,,,,
780,05/31/24,21:30:00,26.097,0,,,,
781,05/31/24,22:00:00,26,0,,,,
782,05/31/24,22:30:00,25.902,0,,,,
783,05/31/24,23:00:00,25.805,0,,,,
784,05/31/24,23:30:00,25.805,0,,,,
785,06/01/2020,0:00:00,25.805,0,,,,
786,06/01/2020,24  0:30:00,25.708,0,,,,
787,06/01/2020,24  1:00:00,25.708,0,,,,
788,06/01/2020,24  1:30:00,25.708,0,,,,
789,06/01/2020,24  2:00:00,25.708,0,,,,
790,06/01/2020,24  2:30:00,25.61,0,,,,
791,06/01/2020,24  3:00:00,25.61,0,,,,
792,06/01/2020,24  3:30:00,25.61,0,,,,
793,06/01/2020,24  4:00:00,25.61,0,,,,
794,06/01/2020,24  4:30:00,25.61,0,,,,
795,06/01/2020,24  5:00:00,25.513,0,,,,
796,06/01/2020,24  5:30:00,25.513,0,,,,
797,06/01/2020,24  6:00:00,25.513,53.8,,,,
798,06/01/2020,24  6:30:00,25.513,172.2,,,,
799,06/01/2020,24  7:00:00,25.61,193.8,,,,
800,06/01/2020,24  7:30:00,25.61,226,,,,
801,06/01/2020,24  8:00:00,25.708,376.7,,,,
802,06/01/2020,24  8:30:00,25.708,1001,,,,
803,06/01/2020,24  9:00:00,25.708,516.7,,,,
804,06/01/2020,24  9:30:00,25.708,699.7,,,,
805,06/01/2020,24  10:00:00,25.805,656.6,,,,
806,06/01/2020,24  10:30:00,25.805,721.2,,,,
807,06/01/2020,24  11:00:00,25.902,871.9,,,,
808,06/01/2020,24  11:30:00,25.902,968.8,,,,
809,06/01/2020,24  12:00:00,25.902,1184,,,,
810,06/01/2020,24  12:30:00,26,1151.7,,,,
811,06/01/2020,24  13:00:00,26.097,1065.6,,,,
812,06/01/2020,24  13:30:00,26.195,1151.7,,,,
813,06/01/2020,24  14:00:00,26.39,4477.8,,,,
814,06/01/2020,24  14:30:00,26.39,6200,,,,
815,06/01/2020,24  15:00:00,26.39,4994.5,,,,
816,06/01/2020,24  15:30:00,26.39,4822.3,,,,
817,06/01/2020,24  16:00:00,26.39,3100,,,,
818,06/01/2020,24  16:30:00,26.292,3444.5,,,,
819,06/01/2020,24  17:00:00,26.195,4133.4,,,,
820,06/01/2020,24  17:30:00,26.195,2325,,,,
821,06/01/2020,24  18:00:00,26.097,2669.5,,,,
822,06/01/2020,24  18:30:00,25.902,1550,,,,
823,06/01/2020,24  19:00:00,25.805,462.9,,,,
824,06/01/2020,24  19:30:00,25.708,118.4,,,,
825,06/01/2020,24  20:00:00,25.708,0,,,,
826,06/01/2020,24  20:30:00,25.902,0,,,,
827,06/01/2020,24  21:00:00,25.805,0,,,,
828,06/01/2020,24  21:30:00,25.902,0,,,,
829,06/01/2020,24  22:00:00,25.805,0,,,,
830,06/01/2020,24  22:30:00,25.805,0,,,,
831,06/01/2020,24  23:00:00,25.805,0,,,,
832,06/01/2020,24  23:30:00,25.805,0,,,,
833,06/02/2020,0:00:00,25.708,0,,,,
834,06/02/2020,24  0:30:00,25.708,0,,,,
835,06/02/2020,24  1:00:00,25.61,0,,,,
836,06/02/2020,24  1:30:00,25.513,0,,,,
837,06/02/2020,24  2:00:00,25.513,0,,,,
838,06/02/2020,24  2:30:00,25.513,0,,,,
839,06/02/2020,24  3:00:00,25.513,0,,,,
840,06/02/2020,24  3:30:00,25.513,0,,,,
841,06/02/2020,24  4:00:00,25.125,0,,,,
842,06/02/2020,24  4:30:00,24.931,0,,,,
843,06/02/2020,24  5:00:00,24.835,0,,,,
844,06/02/2020,24  5:30:00,24.835,0,,,,
845,06/02/2020,24  6:00:00,24.738,86.1,,,,
846,06/02/2020,24  6:30:00,24.641,161.5,,,,
847,06/02/2020,24  7:00:00,24.738,204.5,,,,
848,06/02/2020,24  7:30:00,24.835,279.9,,,,
849,06/02/2020,24  8:00:00,24.931,355.2,,,,
850,06/02/2020,24  8:30:00,25.028,592,,,,
851,06/02/2020,24  9:00:00,25.125,656.6,,,,
852,06/02/2020,24  9:30:00,25.125,624.3,,,,
853,06/02/2020,24  10:00:00,25.222,699.7,,,,
854,06/02/2020,24  10:30:00,25.222,1054.9,,,,
855,06/02/2020,24  11:00:00,25.125,1011.8,,,,
856,06/02/2020,24  11:30:00,25.125,882.6,,,,
857,06/02/2020,24  12:00:00,25.222,1119.5,,,,
858,06/02/2020,24  12:30:00,25.319,1097.9,,,,
859,06/02/2020,24  13:00:00,25.416,1808.3,,,,
860,06/02/2020,24  13:30:00,25.513,1636.1,,,,
861,06/02/2020,24  14:00:00,25.708,5166.7,,,,
862,06/02/2020,24  14:30:00,25.708,10333.4,,,,
863,06/02/2020,24  15:00:00,25.708,9300.1,,,,
864,06/02/2020,24  15:30:00,25.708,1184,,,,
865,06/02/2020,24  16:00:00,25.805,839.6,,,,
866,06/02/2020,24  16:30:00,25.805,861.1,,,,
867,06/02/2020,24  17:00:00,25.805,4477.8,,,,
868,06/02/2020,24  17:30:00,25.61,419.8,,,,
869,06/02/2020,24  18:00:00,25.513,581.3,,,,
870,06/02/2020,24  18:30:00,25.513,613.5,,,,
871,06/02/2020,24  19:00:00,25.416,538.2,,,,
872,06/02/2020,24  19:30:00,25.319,86.1,,,,
873,06/02/2020,24  20:00:00,25.416,0,,,,
874,06/02/2020,24  20:30:00,25.416,0,,,,
875,06/02/2020,24  21:00:00,25.416,0,,,,
876,06/02/2020,24  21:30:00,25.222,0,,,,
877,06/02/2020,24  22:00:00,24.351,0,,,,
878,06/02/2020,24  22:30:00,24.062,0,,,,
879,06/02/2020,24  23:00:00,23.677,0,,,,
880,06/02/2020,24  23:30:00,23.484,0,,,,
881,06/03/2020,0:00:00,23.388,0,,,,
882,06/03/2020,24  0:30:00,23.388,0,,,,
883,06/03/2020,24  1:00:00,23.388,0,,,,
884,06/03/2020,24  1:30:00,23.388,0,,,,
885,06/03/2020,24  2:00:00,23.484,0,,,,
886,06/03/2020,24  2:30:00,23.484,0,,,,
887,06/03/2020,24  3:00:00,23.581,0,,,,
888,06/03/2020,24  3:30:00,23.581,0,,,,
889,06/03/2020,24  4:00:00,23.581,0,,,,
890,06/03/2020,24  4:30:00,23.581,0,,,,
891,06/03/2020,24  5:00:00,23.388,0,,,,
892,06/03/2020,24  5:30:00,23.292,0,,,,
893,06/03/2020,24  6:00:00,23.196,53.8,,,,
894,06/03/2020,24  6:30:00,23.196,161.5,,,,
895,06/03/2020,24  7:00:00,23.196,226,,,,
896,06/03/2020,24  7:30:00,23.196,258.3,,,,
897,06/03/2020,24  8:00:00,23.196,667.4,,,,
898,06/03/2020,24  8:30:00,23.196,1087.2,,,,
899,06/03/2020,24  9:00:00,23.292,678.1,,,,
900,06/03/2020,24  9:30:00,23.388,699.7,,,,
901,06/03/2020,24  10:00:00,23.484,893.4,,,,
902,06/03/2020,24  10:30:00,23.581,764.2,,,,
903,06/03/2020,24  11:00:00,23.581,1001,,,,
904,06/03/2020,24  11:30:00,23.773,818.1,,,,
905,06/03/2020,24  12:00:00,23.966,1280.9,,,,
906,06/03/2020,24  12:30:00,24.255,2669.5,,,,
907,06/03/2020,24  13:00:00,24.641,2583.4,,,,
908,06/03/2020,24  13:30:00,25.222,3788.9,,,,
909,06/03/2020,24  14:00:00,25.125,979.5,,,,
910,06/03/2020,24  14:30:00,25.319,3788.9,,,,
911,06/03/2020,24  15:00:00,25.319,904.2,,,,
912,06/03/2020,24  15:30:00,25.319,1054.9,,,,
913,06/03/2020,24  16:00:00,25.319,764.2,,,,
914,06/03/2020,24  16:30:00,25.319,602.8,,,,
915,06/03/2020,24  17:00:00,25.222,1550,,,,
916,06/03/2020,24  17:30:00,25.222,2927.8,,,,
917,06/03/2020,24  18:00:00,25.125,215.3,,,,
918,06/03/2020,24  18:30:00,24.931,688.9,,,,
919,06/03/2020,24  19:00:00,24.931,226,,,,
920,06/03/2020,24  19:30:00,24.931,64.6,,,,
921,06/03/2020,24  20:00:00,23.773,0,,,,
922,06/03/2020,24  20:30:00,23.1,0,,,,
923,06/03/2020,24  21:00:00,23.1,0,,,,
924,06/03/2020,24  21:30:00,23.1,0,,,,
925,06/03/2020,24  22:00:00,23.1,0,,,,
926,06/03/2020,24  22:30:00,22.908,0,,,,
927,06/03/2020,24  23:00:00,22.908,0,,,,
928,06/03/2020,24  23:30:00,22.908,0,,,,
929,06/04/2020,0:00:00,23.004,0,,,,
930,06/04/2020,24  0:30:00,23.1,0,,,,
931,06/04/2020,24  1:00:00,23.196,0,,,,
932,06/04/2020,24  1:30:00,23.196,0,,,,
933,06/04/2020,24  2:00:00,23.388,0,,,,
934,06/04/2020,24  2:30:00,23.388,0,,,,
935,06/04/2020,24  3:00:00,23.1,0,,,,
936,06/04/2020,24  3:30:00,22.908,0,,,,
937,06/04/2020,24  4:00:00,22.908,0,,,,
938,06/04/2020,24  4:30:00,22.908,0,,,,
939,06/04/2020,24  5:00:00,23.004,0,,,,
940,06/04/2020,24  5:30:00,23.1,0,,,,
941,06/04/2020,24  6:00:00,23.196,43.1,,,,
942,06/04/2020,24  6:30:00,23.292,139.9,,,,
943,06/04/2020,24  7:00:00,23.388,344.4,,,,
944,06/04/2020,24  7:30:00,23.773,409,,,,
945,06/04/2020,24  8:00:00,24.158,441.3,,,,
946,06/04/2020,24  8:30:00,24.351,581.3,,,,
947,06/04/2020,24  9:00:00,24.351,549,,,,
948,06/04/2020,24  9:30:00,24.448,602.8,,,,
949,06/04/2020,24  10:00:00,24.545,710.4,,,,
950,06/04/2020,24  10:30:00,24.835,721.2,,,,
951,06/04/2020,24  11:00:00,25.125,796.5,,,,
952,06/04/2020,24  11:30:00,25.513,1377.8,,,,
953,06/04/2020,24  12:00:00,25.805,1356.3,,,,
954,06/04/2020,24  12:30:00,25.902,1722.2,,,,
955,06/04/2020,24  13:00:00,26,1722.2,,,,
956,06/04/2020,24  13:30:00,26,1636.1,,,,
957,06/04/2020,24  14:00:00,26,1550,,,,
958,06/04/2020,24  14:30:00,25.902,1065.6,,,,
959,06/04/2020,24  15:00:00,26,3961.1,,,,
960,06/04/2020,24  15:30:00,26.097,3616.7,,,,
961,06/04/2020,24  16:00:00,26.097,2755.6,,,,
962,06/04/2020,24  16:30:00,26.195,2152.8,,,,
963,06/04/2020,24  17:00:00,26.195,613.5,,,,
964,06/04/2020,24  17:30:00,26.195,2066.7,,,,
965,06/04/2020,24  18:00:00,26.195,1722.2,,,,
966,06/04/2020,24  18:30:00,26.292,150.7,,,,
967,06/04/2020,24  19:00:00,26.292,53.8,,,,
968,06/04/2020,24  19:30:00,26.097,21.5,,,,
969,06/04/2020,24  20:00:00,25.805,0,,,,
970,06/04/2020,24  20:30:00,25.805,0,,,,
971,06/04/2020,24  21:00:00,25.902,0,,,,
972,06/04/2020,24  21:30:00,25.902,0,,,,
973,06/04/2020,24  22:00:00,25.805,0,,,,
974,06/04/2020,24  22:30:00,25.805,0,,,,
975,06/04/2020,24  23:00:00,25.708,0,,,,
976,06/04/2020,24  23:30:00,25.513,0,,,,
977,06/05/2020,0:00:00,25.513,0,,,,
978,06/05/2020,24  0:30:00,25.513,0,,,,
979,06/05/2020,24  1:00:00,25.319,0,,,,
980,06/05/2020,24  1:30:00,25.319,0,,,,
981,06/05/2020,24  2:00:00,25.319,0,,,,
982,06/05/2020,24  2:30:00,25.319,0,,,,
983,06/05/2020,24  3:00:00,25.319,0,,,,
984,06/05/2020,24  3:30:00,25.416,0,,,,
985,06/05/2020,24  4:00:00,25.513,0,,,,
986,06/05/2020,24  4:30:00,25.708,0,,,,
987,06/05/2020,24  5:00:00,25.902,0,,,,
988,06/05/2020,24  5:30:00,26.097,0,,,,
989,06/05/2020,24  6:00:00,26.195,10.8,,,,
990,06/05/2020,24  6:30:00,26.097,150.7,,,,
991,06/05/2020,24  7:00:00,25.708,279.9,,,,
992,06/05/2020,24  7:30:00,25.61,301.4,,,,
993,06/05/2020,24  8:00:00,25.61,215.3,,,,
994,06/05/2020,24  8:30:00,26,355.2,,,,
995,06/05/2020,24  9:00:00,26.195,462.9,,,,
996,06/05/2020,24  9:30:00,26.195,495.1,,,,
997,06/05/2020,24  10:00:00,26.39,538.2,,,,
998,06/05/2020,24  10:30:00,26.488,1033.3,,,,
999,06/05/2020,24  11:00:00,26.488,785.8,,,,
1000,06/05/2020,24  11:30:00,26.39,581.3,,,,
1001,06/05/2020,24  12:00:00,26.488,968.8,,,,
1002,06/05/2020,24  12:30:00,26.585,1162.5,,,,
1003,06/05/2020,24  13:00:00,26.488,1636.1,,,,
1004,06/05/2020,24  13:30:00,26.488,742.7,,,,
1005,06/05/2020,24  14:00:00,26.585,1463.9,,,,
1006,06/05/2020,24  14:30:00,26.585,2497.2,,,,
1007,06/05/2020,24  15:00:00,26.683,1636.1,,,,
1008,06/05/2020,24  15:30:00,26.683,2669.5,,,,
1009,06/05/2020,24  16:00:00,26.683,1463.9,,,,
1010,06/05/2020,24  16:30:00,26.781,2066.7,,,,
1011,06/05/2020,24  17:00:00,26.781,1980.6,,,,
1012,06/05/2020,24  17:30:00,26.781,850.4,,,,
1013,06/05/2020,24  18:00:00,26.879,1001,,,,
1014,06/05/2020,24  18:30:00,27.173,215.3,,,,
1015,06/05/2020,24  19:00:00,27.468,75.3,,,,
1016,06/05/2020,24  19:30:00,27.665,10.8,,,,
1017,06/05/2020,24  20:00:00,27.075,0,,,,
1018,06/05/2020,24  20:30:00,26.781,0,,,,
1019,06/05/2020,24  21:00:00,26.39,0,,,,
1020,06/05/2020,24  21:30:00,26.195,0,,,,
1021,06/05/2020,24  22:00:00,26.097,0,,,,
1022,06/05/2020,24  22:30:00,26.097,0,,,,
1023,06/05/2020,24  23:00:00,26.097,0,,,,
1024,06/05/2020,24  23:30:00,26.097,0,,,,
1025,06/06/2020,0:00:00,26.097,0,,,,
1026,06/06/2020,24  0:30:00,26.097,0,,,,
1027,06/06/2020,24  1:00:00,26.097,0,,,,
1028,06/06/2020,24  1:30:00,26.097,0,,,,
1029,06/06/2020,24  2:00:00,26.097,0,,,,
1030,06/06/2020,24  2:30:00,26.195,0,,,,
1031,06/06/2020,24  3:00:00,26.195,0,,,,
1032,06/06/2020,24  3:30:00,26.195,0,,,,
1033,06/06/2020,24  4:00:00,26.195,0,,,,
1034,06/06/2020,24  4:30:00,26.292,0,,,,
1035,06/06/2020,24  5:00:00,26.195,0,,,,
1036,06/06/2020,24  5:30:00,26.292,0,,,,
1037,06/06/2020,24  6:00:00,26.292,21.5,,,,
1038,06/06/2020,24  6:30:00,26.292,86.1,,,,
1039,06/06/2020,24  7:00:00,26.488,301.4,,,,
1040,06/06/2020,24  7:30:00,26.39,129.2,,,,
1041,06/06/2020,24  8:00:00,26.488,258.3,,,,
1042,06/06/2020,24  8:30:00,26.781,473.6,,,,
1043,06/06/2020,24  9:00:00,26.683,678.1,,,,
1044,06/06/2020,24  9:30:00,26.488,592,,,,
1045,06/06/2020,24  10:00:00,26.879,602.8,,,,
1046,06/06/2020,24  10:30:00,27.075,839.6,,,,
1047,06/06/2020,24  11:00:00,27.173,764.2,,,,
1048,06/06/2020,24  11:30:00,27.173,850.4,,,,
1049,06/06/2020,24  12:00:00,27.173,1291.7,,,,
1050,06/06/2020,24  12:30:00,27.272,1108.7,,,,
1051,06/06/2020,24  13:00:00,27.272,1227.1,,,,
1052,06/06/2020,24  13:30:00,27.37,1463.9,,,,
1053,06/06/2020,24  14:00:00,27.567,1044.1,,,,
1054,06/06/2020,24  14:30:00,27.567,1463.9,,,,
1055,06/06/2020,24  15:00:00,27.468,1980.6,,,,
